cooling demand,cooling electricity consumption,heating electricity consumption,dhw demand,dhw electricity consumption,dhw storage electricity consumption,positive dhw storage electricity consumption,negative dhw storage electricity consumption,electrical storage electricity consumption,positive electrical storage electricity consumption,negative electrical storage electricity consumption,energy from cooling device,energy from dhw device,energy from dhw device to dhw storage,energy from dhw storage,energy from electrical storage,energy from heating device,energy to electrical storage,energy to non shiftable load,net electricity consumption,positive net electricity consumption,negative net electricity consumption,net electricity consumption without storage,net electricity consumption without storage and pv,net electricity consumption without storage and partial load,net electricity consumption without storage and partial load and pv,non shiftable load,solar generation
0.0,0.0,99.58309,12.785864,13.738235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.7161,0.0,15.677995,62.28689,62.28689,0.0,62.28689,128.99933,87.25607,153.9685,15.677995,-66.71244
0.0,0.0,87.99622,9.198562,10.05396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.11824,0.0,16.326933,57.73717,57.73717,0.0,57.737167,114.37711,77.6115,134.25143,16.326933,-56.63995
0.0,0.0,99.60325,8.181032,8.54009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.265,0.0,19.925667,91.68466,91.68466,0.0,91.68467,128.069,104.94211,141.32645,19.925667,-36.384342
0.0,0.0,108.598526,6.776352,7.34534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.5233,0.0,25.584368,133.37598,133.37598,0.0,133.37598,141.52823,151.37622,159.52846,25.584368,-8.152258
0.0,0.0,101.29364,11.476876,12.329669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.54895,0.0,25.147465,138.77078,138.77078,0.0,138.7708,138.7708,176.12448,176.12448,25.147465,0.0
0.0,0.0,127.883484,21.888107,23.397583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.79137,0.0,34.515293,185.79634,185.79634,0.0,185.79636,185.79636,207.80838,207.80838,34.515293,0.0
0.0,0.0,146.72473,14.164869,15.074153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.78284,0.0,26.103195,187.9021,187.9021,0.0,187.90208,187.90208,201.53033,201.53033,26.103195,0.0
0.0,0.0,127.28252,16.042778,17.26861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.61488,0.0,28.218874,172.76999,172.76999,0.0,172.77,172.77,208.45251,208.45251,28.218874,0.0
0.0,0.0,153.2975,12.768742,13.541374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.04741,0.0,22.648342,189.48721,189.48721,0.0,189.48721,189.48721,211.37878,211.37878,22.648342,0.0
0.0,0.0,151.73827,15.423594,16.504725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.86064,0.0,14.406248,182.64926,182.64926,0.0,182.64923,182.64923,203.23575,203.23575,14.406248,0.0
0.0,0.0,145.9875,4.271489,4.531621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.26265,0.0,10.634809,161.15396,161.15396,0.0,161.15393,161.15393,184.40086,184.40086,10.634809,0.0
0.0,0.0,150.32779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.89647,0.0,9.306062,159.63383,159.63383,0.0,159.63385,159.63385,183.81116,183.81116,9.306062,0.0
0.0,0.0,162.08867,1.543408,1.6901163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.30826,0.0,9.220611,172.9994,172.9994,0.0,172.9994,172.9994,194.74211,194.74211,9.220611,0.0
0.0,0.0,158.25565,0.44794583,0.49417534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.37787,0.0,9.013853,167.76366,167.76366,0.0,167.76367,167.76367,194.73363,194.73363,9.013853,0.0
0.0,0.0,160.87761,0.5144939,0.56339896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.32785,0.0,8.964997,170.40599,170.40599,0.0,170.406,170.406,203.26413,203.26413,8.964997,0.0
0.0,0.0,160.6953,7.8636217,8.451387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.53445,0.0,9.243045,178.38972,178.38972,0.0,178.38972,178.38972,214.20334,214.20334,9.243045,0.0
0.0,0.0,173.24953,19.960968,21.282854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.45224,0.0,12.71865,207.25104,207.25104,0.0,207.25104,207.25104,234.19875,234.19875,12.71865,0.0
0.0,0.0,171.52547,9.7307625,10.409249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.60373,0.0,17.517265,199.45198,199.45198,0.0,199.45198,199.45198,235.92706,235.92706,17.517265,0.0
0.0,0.0,180.28033,21.54506,23.615929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.36937,0.0,28.5405,232.43675,232.43675,0.0,232.43677,232.43677,270.1945,270.1945,28.5405,0.0
0.0,0.0,184.97606,7.8475018,8.593881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.63666,0.0,15.35012,196.72227,196.72227,0.0,196.72227,208.92006,222.7597,234.95749,15.35012,-12.197793
0.0,0.0,176.41557,24.33143,26.372507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.515,0.0,20.844778,188.16895,188.16895,0.0,188.16895,223.63284,202.39778,237.86171,20.844778,-35.463917
0.0,0.0,173.09016,12.025297,12.855519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.8749,0.0,24.6751,162.82655,162.82655,0.0,162.82654,210.6208,164.8524,212.64667,24.6751,-47.794262
0.0,0.0,165.74135,7.840629,8.351765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.04764,0.0,18.147373,132.01622,132.01622,0.0,132.01622,192.24048,127.32546,187.54971,18.147373,-60.22426
0.0,0.0,127.36221,4.5724406,5.0522604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.39825,0.0,16.969976,82.19127,82.19127,0.0,82.19128,149.38445,93.93351,161.12671,16.969976,-67.19318
0.0,0.0,103.96256,5.640836,6.0453606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.61838,0.0,17.178165,62.868668,62.868668,0.0,62.86866,127.1861,79.77043,144.08786,17.178165,-64.31744
0.0,0.0,104.157005,1.8697889,2.002925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.41641,0.0,27.854698,79.098595,79.098595,0.0,79.098595,134.01463,87.495316,142.41136,27.854698,-54.91603
0.0,0.0,116.934204,4.915801,5.264218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.14471,0.0,20.674223,107.507515,107.507515,0.0,107.50752,142.87263,114.92469,150.28981,20.674223,-35.365116
0.0,0.0,74.07873,13.7951975,14.938726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.39691,0.0,26.840473,107.36532,107.36532,0.0,107.365326,115.857925,149.4887,157.9813,26.840473,-8.492603
0.0,0.0,124.381004,15.945596,16.686747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.41025,0.0,29.63584,170.70358,170.70358,0.0,170.70358,170.70358,195.62947,195.62947,29.63584,0.0
0.0,0.0,141.11377,8.410061,8.985636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.27516,0.0,41.864975,191.96437,191.96437,0.0,191.96439,191.96439,213.84657,213.84657,41.864975,0.0
0.0,0.0,152.519,13.735594,14.736799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.15012,0.0,37.536026,204.79182,204.79182,0.0,204.79181,204.79181,218.06113,218.06113,37.536026,0.0
0.0,0.0,146.76357,19.264122,20.211948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.92264,0.0,32.70348,199.67897,199.67897,0.0,199.679,199.679,216.07634,216.07634,32.70348,0.0
0.0,0.0,124.46148,9.032213,9.6764345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.95471,0.0,23.650665,157.78857,157.78857,0.0,157.78859,157.78859,190.50093,190.50093,23.650665,0.0
0.0,0.0,141.4543,8.112879,8.879702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.54002,0.0,21.187977,171.52197,171.52197,0.0,171.52197,171.52197,194.83572,194.83572,21.187977,0.0
0.0,0.0,159.19115,2.3464806,2.5108619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.20212,0.0,11.073755,172.77574,172.77574,0.0,172.77576,172.77576,175.21552,175.21552,11.073755,0.0
0.0,0.0,127.48555,1.4910103,1.5651338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.51405,0.0,9.285177,138.33588,138.33588,0.0,138.33585,138.33585,155.28477,155.28477,9.285177,0.0
0.0,0.0,122.30022,1.0154183,1.105998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.83434,0.0,9.12403,132.53024,132.53024,0.0,132.53024,132.53024,155.18277,155.18277,9.12403,0.0
0.0,0.0,99.591156,0.18570206,0.19834979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.81587,0.0,12.532944,112.322464,112.322464,0.0,112.32245,112.32245,146.64885,146.64885,12.532944,0.0
0.0,0.0,135.61227,2.0643723,2.2062917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.20285,0.0,9.780795,147.59935,147.59935,0.0,147.59935,147.59935,156.01366,156.01366,9.780795,0.0
0.0,0.0,111.170944,1.4079884,1.5237802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.08318,0.0,10.229997,122.924706,122.924706,0.0,122.92472,122.92472,148.70218,148.70218,10.229997,0.0
0.0,0.0,129.38632,9.834303,10.530643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.70953,0.0,10.224582,150.14156,150.14156,0.0,150.14156,150.14156,162.12141,162.12141,10.224582,0.0
0.0,0.0,108.27367,8.8735485,9.315561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.64381,0.0,13.135607,130.72484,130.72484,0.0,130.72484,130.72484,157.97697,157.97697,13.135607,0.0
0.0,0.0,107.46887,31.128277,33.080956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.5206,0.0,23.723982,164.2738,164.2738,0.0,164.2738,164.2738,188.51347,188.51347,23.723982,0.0
0.0,0.0,119.51289,14.393675,15.528767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.88043,0.0,20.175167,149.56303,149.56303,0.0,149.56306,155.21684,157.7702,163.42398,20.175167,-5.653773
0.0,0.0,100.26443,6.000271,6.381896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.54457,0.0,30.44584,117.7426,117.7426,0.0,117.7426,137.09216,127.18547,146.53503,30.44584,-19.349573
0.0,0.0,96.62188,9.872539,10.607294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.09177,0.0,16.82498,95.10351,95.10351,0.0,95.10352,124.054146,98.34146,127.29209,16.82498,-28.95063
0.0,0.0,65.719154,7.1524534,7.7824893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.75878,0.0,15.924948,35.96201,35.96201,0.0,35.962017,89.42658,59.026894,112.491455,15.924948,-53.464565
0.0,0.0,87.49245,20.10547,21.774038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.68752,0.0,18.484135,75.36899,75.36899,0.0,75.36897,127.750626,71.58546,123.967094,18.484135,-52.381645
0.0,0.0,59.78067,10.248661,11.001103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.326836,0.0,23.263319,42.695168,42.695168,0.0,42.695175,94.04509,55.58824,106.93816,23.263319,-51.34992
0.0,0.0,57.934387,13.581213,14.470117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.48315,0.0,18.553099,66.680435,66.680435,0.0,66.68043,90.9576,76.41759,100.694756,18.553099,-24.277168
0.0,0.0,52.233376,14.975307,15.99656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.254,0.0,22.10108,75.799484,75.799484,0.0,75.7995,90.331024,92.920715,107.45224,22.10108,-14.531521
0.0,0.0,49.582302,5.794985,6.252026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.5733,0.0,23.176212,77.54071,77.54071,0.0,77.54071,79.010544,99.488495,100.95833,23.176212,-1.4698355
0.0,0.0,53.236397,25.905539,27.171707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.489334,0.0,40.965813,121.373924,121.373924,0.0,121.373924,121.373924,140.89517,140.89517,40.965813,0.0
0.0,0.0,51.685257,18.73669,20.32542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.65796,0.0,27.14791,99.15858,99.15858,0.0,99.158585,99.158585,119.743935,119.743935,27.14791,0.0
0.0,0.0,52.37385,18.774977,20.429422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.987236,0.0,25.91901,98.72228,98.72228,0.0,98.72229,98.72229,118.746475,118.746475,25.91901,0.0
1.4319512,0.07159756,51.722305,21.384752,22.598482,0.0,0.0,0.0,0.0,0.0,0.0,1.4319512,0.0,0.0,0.0,0.0,74.89993,0.0,22.892887,97.28527,97.28527,0.0,97.28528,97.28528,130.80708,130.80708,22.892887,0.0
0.0,0.0,83.58579,10.036824,11.009892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.16065,0.0,27.539614,122.1353,122.1353,0.0,122.1353,122.1353,133.1991,133.1991,27.539614,0.0
0.0,0.0,66.78622,14.168825,15.221906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.40414,0.0,13.322746,95.330864,95.330864,0.0,95.330864,95.330864,119.09818,119.09818,13.322746,0.0
0.0,0.0,67.29416,2.5674229,2.7884119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.7812,0.0,10.3483925,80.43097,80.43097,0.0,80.43096,80.43096,103.55129,103.55129,10.3483925,0.0
0.0,0.0,65.63995,0.95297104,1.0561154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.32691,0.0,9.313076,76.00913,76.00913,0.0,76.00913,76.00913,102.43862,102.43862,9.313076,0.0
0.0,0.0,55.178825,0.52776456,0.57116747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.13512,0.0,9.131553,64.88154,64.88154,0.0,64.881546,64.881546,99.68244,99.68244,9.131553,0.0
0.0,0.0,79.82516,3.764759,4.172549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.77698,0.0,9.038253,93.03594,93.03594,0.0,93.03595,93.03595,111.31907,111.31907,9.038253,0.0
0.0,0.0,83.106735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.54659,0.0,8.964997,92.07173,92.07173,0.0,92.07173,92.07173,109.95983,109.95983,8.964997,0.0
0.0,0.0,62.076756,8.434878,8.577437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.81772,0.0,9.408338,80.062515,80.062515,0.0,80.06253,80.06253,112.53175,112.53175,9.408338,0.0
0.0,0.0,61.791203,11.248797,11.8247795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.7116,0.0,12.593883,86.20987,86.20987,0.0,86.20987,86.20987,121.13456,121.13456,12.593883,0.0
0.0,0.0,68.133095,35.870518,37.826084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.80527,0.0,14.339727,120.298904,120.298904,0.0,120.29891,120.29891,157.78154,157.78154,14.339727,0.0
0.0,0.0,93.3946,1.7193651,1.8148742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.19049,0.0,17.841097,113.050575,113.050575,0.0,113.05057,113.05057,142.30038,142.30038,17.841097,0.0
0.0,0.0,86.67112,2.4052205,2.5471926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.02037,0.0,25.111084,103.749504,103.749504,0.0,103.749504,114.3294,136.54968,147.1296,25.111084,-10.579896
0.0,0.0,71.12253,15.686092,16.644455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.90622,0.0,17.710957,76.53199,76.53199,0.0,76.532005,105.47793,110.43965,139.38559,17.710957,-28.945932
0.0,0.0,71.88609,7.611511,8.100622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.98489,0.0,18.863863,60.945072,60.945072,0.0,60.94507,98.85058,87.91437,125.81987,18.863863,-37.905506
0.0,0.0,72.975685,6.302986,6.7684875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.110596,0.0,26.48114,56.242374,56.242374,0.0,56.242374,106.22531,75.51404,125.49697,26.48114,-49.982937
0.0,0.0,59.377163,3.584002,3.7615163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.984344,0.0,23.53203,47.010944,47.010944,0.0,47.01094,86.67071,77.44224,117.102005,23.53203,-39.659767
0.0,0.0,67.97615,9.982025,10.651925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.13758,0.0,24.193487,53.334152,53.334152,0.0,53.334152,102.82156,71.307076,120.79449,24.193487,-49.487415
0.0,0.0,48.657578,10.576916,11.57354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.16585,0.0,18.221567,46.33654,46.33654,0.0,46.33654,78.45269,73.903854,106.02001,18.221567,-32.116146
0.0,0.0,67.98779,7.490265,7.9240937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.77347,0.0,22.02896,83.52096,83.52096,0.0,83.52097,97.94084,94.65867,109.07855,22.02896,-14.41987
0.0,0.0,60.277317,12.515392,13.1651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.440605,0.0,34.228695,105.49568,105.49568,0.0,105.49568,107.67111,124.665016,126.84043,34.228695,-2.1754174
0.0,0.0,58.379044,9.439186,10.053046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.436615,0.0,32.824482,101.25657,101.25657,0.0,101.25657,101.25657,124.36101,124.36101,32.824482,0.0
0.0,0.0,43.579533,5.0772543,5.442875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.823654,0.0,28.804733,77.827126,77.827126,0.0,77.82713,77.82713,114.180305,114.180305,28.804733,0.0
0.0,0.0,70.40262,15.196558,16.178131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.07455,0.0,29.571627,116.15236,116.15236,0.0,116.152374,116.152374,133.27089,133.27089,29.571627,0.0
0.0,0.0,63.475826,7.5211716,8.060052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.02931,0.0,22.944382,94.48025,94.48025,0.0,94.480255,94.480255,126.140434,126.140434,22.944382,0.0
0.0,0.0,82.5001,20.49076,21.463125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.44829,0.0,18.90829,122.87151,122.87151,0.0,122.87152,122.87152,143.29005,143.29005,18.90829,0.0
0.0,0.0,79.32147,8.107338,8.761777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.67335,0.0,19.96425,108.04751,108.04751,0.0,108.0475,108.0475,129.63219,129.63219,19.96425,0.0
0.0,0.0,71.24915,10.34791,11.296619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.58322,0.0,10.624774,93.17054,93.17054,0.0,93.17055,93.17055,119.07132,119.07132,10.624774,0.0
0.0,0.0,76.2531,0.5071074,0.5360255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.027016,0.0,9.519185,86.30832,86.30832,0.0,86.30832,86.30832,111.90504,111.90504,9.519185,0.0
0.0,0.0,69.17236,6.1948757,6.769037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.369736,0.0,9.187579,85.12898,85.12898,0.0,85.128975,85.128975,115.12526,115.12526,9.187579,0.0
0.0,0.0,67.73435,1.0333526,1.1315777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.11827,0.0,9.205909,78.07183,78.07183,0.0,78.07183,78.07183,113.77298,113.77298,9.205909,0.0
0.0,0.0,88.6651,3.956116,4.338753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.43398,0.0,8.97722,101.981064,101.981064,0.0,101.98108,101.98108,125.91107,125.91107,8.97722,0.0
0.0,0.0,104.38034,11.336466,12.2549305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.88179,0.0,9.335298,125.97055,125.97055,0.0,125.970566,125.970566,140.72226,140.72226,9.335298,0.0
0.0,0.0,67.43756,33.19459,36.14728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.30939,0.0,10.968663,114.55351,114.55351,0.0,114.553505,114.553505,153.92064,153.92064,10.968663,0.0
0.0,0.0,74.20645,5.326733,5.5083876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.89536,0.0,12.692781,92.407646,92.407646,0.0,92.40763,92.40763,138.84758,138.84758,12.692781,0.0
0.0,0.0,88.17105,4.202532,4.5058208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.7482,0.0,17.509752,110.18662,110.18662,0.0,110.18662,110.18662,147.87016,147.87016,17.509752,0.0
0.0,0.0,113.57311,11.142298,12.038013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.46632,0.0,18.773754,136.63477,136.63477,0.0,136.63477,144.38489,146.97302,154.72313,18.773754,-7.750116
0.0,0.0,77.081154,14.8419285,15.686204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.672195,0.0,20.61068,90.954056,90.954056,0.0,90.95404,113.378044,123.20612,145.63013,20.61068,-22.424002
0.0,0.0,89.34701,11.062635,11.700565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.169,0.0,23.250011,96.467354,96.467354,0.0,96.46735,124.29759,115.38847,143.21872,23.250011,-27.830235
0.0,0.0,66.27665,8.954412,9.795648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.012115,0.0,17.160797,67.136185,67.136185,0.0,67.136185,93.23309,94.73423,120.83115,17.160797,-26.096909
0.0,0.0,77.48812,3.2272844,3.4755461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.729935,0.0,18.842102,83.65915,83.65915,0.0,83.65915,99.80577,97.87357,114.02019,18.842102,-16.146616
0.0,0.0,83.303535,3.128015,3.2698967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.77693,0.0,19.238031,86.70449,86.70449,0.0,86.70449,105.81146,93.216446,112.32342,19.238031,-19.106976
0.0,0.0,55.560055,8.474748,8.992017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.9272,0.0,15.93051,66.53271,66.53271,0.0,66.532715,80.482574,90.34093,104.2908,15.93051,-13.949865
0.0,0.0,59.333324,9.435547,10.228049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.2557,0.0,17.189495,77.87003,77.87003,0.0,77.87003,86.75087,96.303185,105.18402,17.189495,-8.880839
1.4414052,0.072070256,44.59306,12.851762,13.896246,0.0,0.0,0.0,0.0,0.0,0.0,1.4414052,0.0,0.0,0.0,0.0,67.24602,0.0,22.544212,79.642365,79.642365,0.0,79.642365,81.1056,109.453415,110.91664,22.544212,-1.463224
0.0,0.0,74.249954,10.833165,11.488246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.60827,0.0,26.053349,111.79155,111.79155,0.0,111.79156,111.79156,121.5731,121.5731,26.053349,0.0
0.0,0.0,46.674763,8.986614,9.737197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.64441,0.0,26.91307,83.32503,83.32503,0.0,83.325035,83.325035,110.46273,110.46273,26.91307,0.0
0.0,0.0,69.56526,12.006279,12.962898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.53107,0.0,25.834406,108.36256,108.36256,0.0,108.36257,108.36257,116.76844,116.76844,25.834406,0.0
0.0,0.0,40.198505,11.201963,12.004826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.297775,0.0,26.490196,78.69353,78.69353,0.0,78.69353,78.69353,114.95376,114.95376,26.490196,0.0
0.0,0.0,67.66861,24.360888,25.82708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.554596,0.0,18.831614,112.32729,112.32729,0.0,112.3273,112.3273,130.82349,130.82349,18.831614,0.0
0.0,0.0,57.744957,13.435144,14.362667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.28539,0.0,14.086731,86.19435,86.19435,0.0,86.19436,86.19436,109.474495,109.474495,14.086731,0.0
0.0,0.0,69.17198,4.7944827,5.0704064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.3206,0.0,15.240782,89.48316,89.48316,0.0,89.48318,89.48318,97.83236,97.83236,15.240782,0.0
0.0,0.0,52.010895,0.3683665,0.40100682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.83284,0.0,12.568216,64.98011,64.98011,0.0,64.98012,64.98012,86.58446,86.58446,12.568216,0.0
0.0,0.0,58.80935,22.393389,24.486345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.97731,0.0,9.305047,92.60073,92.60073,0.0,92.60074,92.60074,110.08456,110.08456,9.305047,0.0
