hour,day,hour_of_day,baseline_load,plotted_target_load,mappo_standard,grouped_mappo,grouped_comm_v2
303,13,15,100.16036987304688,75.70713178958333,97.46365571022034,67.2288926243782,66.79889941215515
304,13,16,100.09103393554688,75.70713178958333,136.83561700582504,106.93012285232544,120.8498717546463
305,13,17,110.0110855102539,75.70713178958333,121.9507052898407,118.86010837554932,147.83550465106964
306,13,18,119.29624938964844,75.70713178958333,114.32548213005066,137.0891044139862,163.17564845085144
307,13,19,125.35767364501952,75.70713178958333,118.7595899105072,126.59569931030272,154.4048639535904
308,13,20,130.4320068359375,75.70713178958333,157.64560616016388,141.41114139556885,137.63029396533966
309,13,21,130.64967346191406,75.70713178958333,170.74990439414978,141.59257769584656,140.6625097990036
310,13,22,117.08472442626952,75.70713178958333,159.49604320526123,130.5974600315094,123.82986283302309
311,13,23,103.71646881103516,75.70713178958333,139.5065928697586,114.31610441207886,150.01491856575012
312,14,0,102.63615417480467,52.49715500095834,145.74895763397217,134.05893969535828,121.13397133350372
313,14,1,97.16488647460938,52.49715500095834,133.7200653553009,130.91869115829468,132.76493990421295
314,14,2,101.20846557617188,52.49715500095834,122.44284439086914,125.3320848941803,140.84194135665894
315,14,3,104.34598541259766,52.49715500095834,165.19962644577026,150.82232874631882,125.22342669963837
316,14,4,105.88230895996094,52.49715500095834,168.97896122932434,164.76836323738098,115.54811489582062
317,14,5,113.20922088623048,52.49715500095834,130.86735332012177,131.882643699646,133.23697209358215
318,14,6,119.17536926269533,52.49715500095834,176.73936820030212,145.33448588848114,120.66499215364456
319,14,7,139.80999755859375,52.49715500095834,142.9307757616043,139.15403079986572,158.33760023117063
320,14,8,133.24195861816406,52.49715500095834,95.8265300989151,63.37473320960999,41.33180284500122
321,14,9,131.43397521972656,52.49715500095834,52.62793684005737,42.18201386928558,38.77799344062805
322,14,10,125.27142333984376,52.49715500095834,24.293610095977783,-17.231480479240417,-21.430882573127747
323,14,11,100.98436737060548,52.49715500095834,-49.97161173820496,-87.99820339679718,-61.502766489982605
324,14,12,85.8133544921875,52.49715500095834,-71.223517537117,-72.22521257400513,-78.45375752449036
325,14,13,72.3902587890625,52.49715500095834,-43.70274353027344,-30.156269907951355,-30.83591902256012
326,14,14,78.48564147949219,52.49715500095834,-22.237266182899475,-18.372629404067997,-23.18606173992157
327,14,15,70.77881622314453,52.49715500095834,33.71244430541992,21.05734062194824,21.99732220172882
328,14,16,61.66168594360352,52.49715500095834,85.25865944847465,93.4417974948883,88.93635007739067
329,14,17,87.92835235595703,52.49715500095834,117.37817311286926,107.92615354061128,131.07396739721298
330,14,18,99.11093139648438,52.49715500095834,97.50190448760986,83.88922584056854,110.10306179523468
331,14,19,84.64368438720703,52.49715500095834,121.18687951564787,107.9564723968506,111.2142083644867
332,14,20,91.07511901855467,52.49715500095834,97.14157712459564,81.01885414123535,94.39785331487656
333,14,21,82.2912826538086,52.49715500095834,119.45526123046876,92.60688823461533,74.36829793453217
334,14,22,68.03103637695312,52.49715500095834,135.67279434204102,109.57086372375488,97.6926257610321
335,14,23,67.65576171875,52.49715500095834,130.08123886585236,98.90017729997636,81.20525217056274
336,15,0,61.622833251953125,46.715857215125,126.47354793548584,85.88658308982849,92.95192813873292
337,15,1,61.91512298583984,46.715857215125,108.07110524177553,84.62448465824127,99.95106491446496
338,15,2,62.60310745239258,46.715857215125,85.96386098861694,85.53117537498474,93.3616373538971
339,15,3,64.86811065673828,46.715857215125,93.578528881073,98.30378031730652,99.33842515945436
340,15,4,74.29495239257812,46.715857215125,64.62438905239105,115.22708916664124,99.12911519408226
341,15,5,73.28174591064453,46.715857215125,153.8689045906067,125.59557944536208,104.0025006532669
342,15,6,81.60184478759766,46.715857215125,124.5363286435604,135.01174330711365,106.94820654392242
343,15,7,98.3085708618164,46.715857215125,100.70782351493835,87.61147862672806,92.14168107509612
344,15,8,82.62612915039062,46.715857215125,74.3065996170044,68.99663424491882,70.26077353954315
345,15,9,82.9769287109375,46.715857215125,73.20761805772781,67.31586170196533,54.41971790790558
346,15,10,76.45557403564453,46.715857215125,93.67393499612808,53.746631026268005,63.82053327560425
347,15,11,83.7542495727539,46.715857215125,58.2952287197113,50.64530095458031,66.28964626789093
348,15,12,66.54132080078125,46.715857215125,55.70768058300018,37.26830303668976,40.727461874485016
349,15,13,63.0926399230957,46.715857215125,-3.112395167350769,-8.173734068870544,-3.387852430343628
350,15,14,51.6774787902832,46.715857215125,-18.04043155908585,-26.282463908195496,-16.809308350086212
351,15,15,47.51331329345703,46.715857215125,-11.173047363758087,15.422559380531313,10.960312306880953
352,15,16,50.61126708984375,46.715857215125,50.311935149133205,84.8805895447731,80.09673833847046
353,15,17,65.47688293457031,46.715857215125,81.78711879253387,84.3026595711708,77.30719012022018
354,15,18,61.30098342895508,46.715857215125,107.66625428199768,94.84942746162416,92.48227429389954
355,15,19,84.01528930664062,46.715857215125,82.02244156599045,77.49562466144562,87.52899777889252
356,15,20,66.4902114868164,46.715857215125,105.95790219306946,66.85376965999603,78.22002440690994
357,15,21,63.353492736816406,46.715857215125,101.03592026233672,69.14583659172058,65.83451128005981
358,15,22,51.01144790649414,46.715857215125,86.22471153736115,61.146819442510605,63.29076844453812
359,15,23,49.27066802978516,46.715857215125,107.26132214069366,94.54741215705872,78.59751319885254
360,16,0,49.09125900268555,50.15172543847916,86.66542649269104,70.50691574811935,67.46711659431458
361,16,1,42.99008560180664,50.15172543847916,87.14557707309723,74.57549440860748,80.4958016872406
362,16,2,44.241512298583984,50.15172543847916,79.56318658590317,86.10172617435455,85.77729654312134
363,16,3,52.34148025512695,50.15172543847916,82.95287048816681,78.20185816287994,82.38010549545288
364,16,4,50.004302978515625,50.15172543847916,91.69324016571044,94.86173737049104,87.29300782084465
365,16,5,59.28196716308594,50.15172543847916,87.53156328201294,96.17171084880827,66.46284687519073
366,16,6,61.98664855957031,50.15172543847916,112.6922895014286,118.14129219949244,117.01674389839172
367,16,7,89.87754821777344,50.15172543847916,79.44219386577606,88.84938287734985,90.38284653425217
368,16,8,68.6224594116211,50.15172543847916,62.33956360816956,49.54497683048248,43.20807719230652
369,16,9,62.87220764160156,50.15172543847916,69.1323436498642,60.7061380147934,81.1522895693779
370,16,10,71.47296905517578,50.15172543847916,71.43673646450043,20.93893325328827,31.55422329902649
371,16,11,70.00028991699219,50.15172543847916,54.64702296257019,17.765401601791382,25.75220227241516
372,16,12,66.47560119628906,50.15172543847916,28.605643153190613,3.9179145097732544,24.04932284355164
373,16,13,71.42394256591797,50.15172543847916,12.826090574264526,2.3824212551116943,-15.891889214515686
374,16,14,72.02445220947266,50.15172543847916,69.96625280380249,69.15393528342247,66.20357397198677
375,16,15,76.92383575439453,50.15172543847916,138.03007984161377,132.13045102357864,105.67451107501984
376,16,16,99.3474349975586,50.15172543847916,115.58334958553314,90.47057574987411,94.04230004549026
377,16,17,110.19145965576172,50.15172543847916,148.11756658554077,131.22945654392242,139.92468237876892
378,16,18,129.09564208984375,50.15172543847916,124.43550682067873,100.18372809886932,125.52163237333298
379,16,19,116.7127685546875,50.15172543847916,129.18427419662476,122.35267651081084,129.7555342912674
380,16,20,117.02281188964844,50.15172543847916,134.0462408065796,148.6114717721939,137.36781439185145
381,16,21,121.59452056884766,50.15172543847916,135.7617529630661,131.4550967812538,154.7453374862671
382,16,22,120.73030853271484,50.15172543847916,174.96114373207092,135.35804629325867,150.26001691818237
383,16,23,112.03228759765624,50.15172543847916,164.92934608459473,133.3680375814438,150.8971781730652
384,17,0,108.22199249267578,81.06656552196667,157.71910202503204,154.26639223098755,152.59468579292297
385,17,1,108.8497543334961,81.06656552196667,154.25350761413574,145.7840954065323,134.6867983341217
386,17,2,112.1146469116211,81.06656552196667,158.21089684963226,162.5578293800354,163.53163838386536
387,17,3,117.45521545410156,81.06656552196667,168.34982705116272,166.55263477563858,150.24762678146362
388,17,4,132.1230010986328,81.06656552196667,175.57143998146057,182.39898562431333,150.6096911430359
389,17,5,143.24282836914062,81.06656552196667,177.36502063274384,159.0242758989334,161.83841061592102
390,17,6,146.75942993164062,81.06656552196667,193.39319324493408,199.1669681072235,168.56908184289932
391,17,7,162.05810546875,81.06656552196667,206.61838245391849,195.874346613884,181.1226267814636
392,17,8,165.35995483398438,81.06656552196667,153.58017194271088,144.86135059595108,157.79243075847626
393,17,9,153.39051818847656,81.06656552196667,164.57609698176384,123.86040550470352,125.7994263768196
394,17,10,148.40928649902344,81.06656552196667,82.16969323158264,78.55879855155945,68.78043508529663
395,17,11,154.34701538085938,81.06656552196667,70.96073532104492,32.0431991815567,49.46616196632385
396,17,12,154.7621612548828,81.06656552196667,34.06459927558899,20.437434911727905,25.92492747306824
397,17,13,123.42787170410156,81.06656552196667,59.27692401409149,67.33651888370514,49.73331952095032
398,17,14,92.68585205078124,81.06656552196667,81.32682621479034,81.51924151182175,76.1576936841011
399,17,15,88.05780029296875,81.06656552196667,92.43841540813446,84.46221390366554,96.76010763645172
400,17,16,88.89703369140625,81.06656552196667,129.43480360507965,113.99527579545976,120.13223076239228
401,17,17,106.92160034179688,81.06656552196667,122.15142381191254,131.48891162872314,133.25112509727478
402,17,18,109.9111099243164,81.06656552196667,129.91590023040771,100.3740005493164,118.84016728401184
403,17,19,108.32574462890624,81.06656552196667,124.82895648479462,135.55269718170166,136.3324671983719
404,17,20,103.91917419433594,81.06656552196667,125.79929494857788,110.46638834476472,128.20470714569092
405,17,21,102.63233184814452,81.06656552196667,136.49491107463837,137.52467906475067,129.39048773050308
406,17,22,91.21900177001952,81.06656552196667,137.64518070220947,96.13689386844636,121.93148756027222
407,17,23,89.38707733154297,81.06656552196667,140.7827433347702,107.2491771876812,112.09447705745696
408,18,0,84.90223693847656,63.48714293325,132.91424345970154,94.3690984249115,126.21437764167786
409,18,1,83.28752136230469,63.48714293325,127.04235434532166,131.3283829689026,114.2401393353939
410,18,2,78.05091094970703,63.48714293325,134.49615931510925,125.15411353111269,115.96268546581268
411,18,3,77.82867431640625,63.48714293325,113.16335320472716,108.5413057655096,108.29773771762848
412,18,4,79.67789459228516,63.48714293325,113.15592801570892,115.01809549331664,111.94824421405792
413,18,5,86.69086456298828,63.48714293325,151.8149117231369,127.2072710096836,115.90761435031892
414,18,6,107.70203399658205,63.48714293325,140.4053614139557,154.18694269657135,104.8732436299324
415,18,7,114.21529388427734,63.48714293325,104.43998622894289,109.88097089529036,122.5998876094818
416,18,8,114.7264175415039,63.48714293325,131.32829332351685,139.32148826122284,110.21390354633331
417,18,9,129.78404235839844,63.48714293325,93.20823276042938,44.58390665054321,44.540489196777344
418,18,10,99.49267578125,63.48714293325,53.60107815265656,35.5872642993927,-11.9379004240036
419,18,11,89.4066390991211,63.48714293325,52.51691460609436,7.772906422615051,8.01619005203247
420,18,12,89.39256286621094,63.48714293325,108.43375200033188,78.0499347448349,70.06356191635132
421,18,13,123.72039794921876,63.48714293325,96.61156487464903,56.775998413562775,79.64553958177567
422,18,14,90.60276794433594,63.48714293325,77.29522550106049,76.16578412055969,48.02688527107239
423,18,15,80.21743774414062,63.48714293325,95.99500715732574,103.44919887185095,122.0726639032364
424,18,16,86.63162231445312,63.48714293325,114.23683762550354,116.93659880012274,131.68894147872925
425,18,17,99.27496337890624,63.48714293325,116.85771036148073,118.85518896579742,149.28248274326324
426,18,18,101.5778579711914,63.48714293325,101.34916496276855,120.18616127967834,109.22346377372742
427,18,19,98.36318969726562,63.48714293325,141.03469276428223,113.45572364330292,140.97615349292755
428,18,20,113.897705078125,63.48714293325,139.36658883094788,117.01461005210876,126.26366001367568
429,18,21,102.06640625,63.48714293325,157.58229434490204,122.9235565662384,136.32708287239075
430,18,22,101.4692611694336,63.48714293325,156.73897242546082,129.45655834674835,103.79836082458496
431,18,23,82.25909423828125,63.48714293325,138.88919246196747,110.87892258167268,137.9267315864563
432,19,0,88.8292465209961,46.068102811816665,120.40120029449464,118.22902917861938,108.01388132572174
433,19,1,83.69811248779297,46.068102811816665,145.52550554275513,130.9053739309311,127.48140168190002
434,19,2,81.99971008300781,46.068102811816665,141.2621819972992,110.11111581325532,71.2068904042244
435,19,3,82.94343566894531,46.068102811816665,124.89964389801024,119.66314482688904,107.05994951725006
436,19,4,84.59911346435547,46.068102811816665,129.6186419725418,123.64534711837769,77.12962400913239
437,19,5,91.48551940917967,46.068102811816665,134.86912417411804,128.48790526390076,117.23463177680968
438,19,6,105.2872085571289,46.068102811816665,123.66890835762024,121.6611067056656,80.68986316025257
439,19,7,102.9945297241211,46.068102811816665,74.80094474554062,77.22556185722351,90.71674758195876
440,19,8,103.56200408935548,46.068102811816665,46.023563623428345,33.83817219734192,7.444974422454834
441,19,9,98.3155517578125,46.068102811816665,-5.999001145362854,-31.0521399974823,-10.640733122825624
442,19,10,91.86315155029295,46.068102811816665,-4.111607313156128,-39.28868043422699,-30.03544795513153
443,19,11,108.97168731689452,46.068102811816665,-38.75354206562042,-46.1805671453476,-50.6316431760788
444,19,12,68.36614227294922,46.068102811816665,-59.19341111183167,-76.63338160514832,-70.32570362091064
445,19,13,63.568824768066406,46.068102811816665,-39.51698422431946,-26.69549190998077,-31.01441729068756
446,19,14,61.36454772949219,46.068102811816665,51.4555349946022,60.23426082730293,59.325936019420624
447,19,15,63.100128173828125,46.068102811816665,93.2113419175148,53.065325409173965,76.79788386821747
448,19,16,61.42391586303711,46.068102811816665,86.7556381225586,96.47410011291504,90.6177191734314
449,19,17,84.07394409179688,46.068102811816665,83.79021489620209,94.5447154045105,80.1472036242485
450,19,18,81.68838500976562,46.068102811816665,94.39875447750092,77.05183219909668,86.50456577539444
451,19,19,85.2097396850586,46.068102811816665,97.64239716529846,94.40061485767365,93.80016422271729
452,19,20,89.08174133300781,46.068102811816665,102.6270112991333,79.8524022102356,72.11207568645477
453,19,21,69.04995727539062,46.068102811816665,107.00684642791748,92.15082013607024,81.94057762622833
454,19,22,70.15032958984375,46.068102811816665,113.35500299930573,79.32395279407501,71.8226124048233
455,19,23,53.90181350708008,46.068102811816665,93.04217064380646,77.33758646249771,64.85401725769043
456,20,0,50.43476104736328,41.165601924820834,103.51082599163055,84.5107090473175,76.40783679485321
457,20,1,50.87596893310547,41.165601924820834,105.42851066589355,93.38098549842834,86.83222424983978
458,20,2,59.21247482299805,41.165601924820834,88.78584855794907,87.73111420869827,86.20132327079773
459,20,3,47.79223251342773,41.165601924820834,87.68808591365814,83.08007097244263,92.61837774515152
460,20,4,54.12129974365234,41.165601924820834,88.98408931493759,83.19753968715668,83.78648483753204
461,20,5,56.55165100097656,41.165601924820834,96.91710329055786,103.74995839595796,97.57589912414552
462,20,6,67.19381713867188,41.165601924820834,104.14019918441772,80.68635392934084,77.77698647975922
463,20,7,71.03461456298828,41.165601924820834,76.33986228704453,91.75890910625458,74.98980152606964
464,20,8,72.5742416381836,41.165601924820834,56.406492829322815,36.11084741353989,36.32989954948425
465,20,9,66.38992309570312,41.165601924820834,36.46731960773468,10.625969290733336,4.373923897743225
466,20,10,56.39602279663086,41.165601924820834,24.65214693546295,-10.373868227005005,17.597137928009033
467,20,11,50.58027267456055,41.165601924820834,52.38892304897308,23.761320650577545,20.09315848350525
468,20,12,47.58904647827149,41.165601924820834,36.12844586372376,16.480262875556946,35.30557781457901
469,20,13,51.32792282104492,41.165601924820834,69.61454427242279,45.90588065981865,53.295481622219086
470,20,14,51.94028472900391,41.165601924820834,67.54413598775864,42.94337564706802,55.42466703057289
471,20,15,56.51622009277344,41.165601924820834,70.31058955192566,63.10883566737175,62.18191224336624
472,20,16,51.30083465576172,41.165601924820834,78.66062957048416,69.45916706323624,64.24062520265579
473,20,17,62.35100555419922,41.165601924820834,76.38767182826996,80.25601518154144,75.45425671339035
474,20,18,57.408966064453125,41.165601924820834,70.95889639854431,78.12944602966309,66.74462389945984
475,20,19,55.54661560058594,41.165601924820834,73.93264603614807,77.13777387142181,54.90675890445709
476,20,20,41.79363250732422,41.165601924820834,62.22834664583206,51.87452107667923,25.377480447292328
477,20,21,46.73843002319336,41.165601924820834,53.14965760707855,52.24648544192314,66.29314994812012
478,20,22,34.62353515625,41.165601924820834,44.60133835673332,31.001489371061325,43.16014474630356
479,20,23,26.64301109313965,41.165601924820834,50.31665736436844,51.77742764353752,41.016133248806
480,21,0,19.639236450195312,32.352004676662496,43.52884876728058,48.6582310795784,43.93162548542023
481,21,1,22.421165466308597,32.352004676662496,41.76423329114914,57.91612392663956,40.02494323253632
482,21,2,20.374950408935547,32.352004676662496,36.78914076089859,54.702345848083496,41.70088571310043
483,21,3,19.363147735595703,32.352004676662496,37.91461157798767,57.61144876480103,37.5769367814064
484,21,4,21.717365264892575,32.352004676662496,81.12431573867798,70.0372819006443,66.02779391407967
485,21,5,41.3162841796875,32.352004676662496,63.87047052383423,73.85566893219948,58.71791160106659
486,21,6,42.61426162719727,32.352004676662496,65.90012513101101,63.95853701233864,41.209263160824776
487,21,7,38.24211120605469,32.352004676662496,-5.218876212835312,19.56724762916565,6.658771336078644
488,21,8,35.18272399902344,32.352004676662496,-0.8489275872707367,-16.27464610338211,-19.280859887599945
489,21,9,40.97067642211914,32.352004676662496,-39.964412569999695,-59.45736753940582,-64.2516508102417
490,21,10,30.58887481689453,32.352004676662496,-65.55877232551575,-100.98085188865662,-75.03741800785065
491,21,11,26.650917053222656,32.352004676662496,-14.95883709192276,-21.13103699684143,-13.125036656856537
492,21,12,37.508399963378906,32.352004676662496,31.48640519380569,9.20905351638794,24.75541865825653
493,21,13,44.384803771972656,32.352004676662496,16.699308931827545,2.5195268988609314,10.714042067527773
494,21,14,31.953514099121094,32.352004676662496,32.63700893521309,43.16947561502457,43.71287149190903
495,21,15,38.421630859375,32.352004676662496,68.61776158213615,73.88564045727253,70.47060108184814
496,21,16,58.190547943115234,32.352004676662496,65.20881992578506,89.98628497123718,84.5602445602417
497,21,17,79.1355972290039,32.352004676662496,94.42346858978271,62.907847821712494,78.91222441196442
498,21,18,69.5206069946289,32.352004676662496,91.92371928691864,85.10648477077484,85.48753237724304
499,21,19,82.27842712402344,32.352004676662496,108.91341865062714,84.52383315563202,75.23012167215347
500,21,20,73.16110229492188,32.352004676662496,93.41303741931917,83.69448053836823,75.24251353740692
501,21,21,74.05352783203125,32.352004676662496,119.4988100528717,75.26526242494583,88.11821150779724
502,21,22,81.30396270751953,32.352004676662496,116.0902055501938,87.82922673225403,87.79528653621674
503,21,23,75.2209243774414,32.352004676662496,108.57150518894196,82.1795916557312,102.37923538684844
504,22,0,76.75709533691406,73.539249575,113.77807331085204,94.37998974323273,120.07851833105089
505,22,1,72.87939453125,73.539249575,108.92498517036438,87.80710777640343,106.98707950115204
506,22,2,78.43474578857422,73.539249575,114.04040837287904,98.053107380867,112.41033750772476
507,22,3,78.96974182128906,73.539249575,117.78265821933746,106.51838247478008,122.35564815998076
508,22,4,91.51642608642578,73.539249575,114.77916264533997,121.69204580783844,104.87209939956664
509,22,5,90.09979248046876,73.539249575,136.87710094451904,146.67098903656006,120.71863305568696
510,22,6,115.03656768798828,73.539249575,122.1247936487198,135.6490200161934,122.73405277729034
511,22,7,116.56964874267578,73.539249575,139.74415147304535,143.6828808784485,137.36378610134125
512,22,8,120.98210144042967,73.539249575,125.80637121200562,116.85587203502656,107.6624701321125
513,22,9,114.62538146972656,73.539249575,111.77302551269533,108.85579454898834,99.90559673309326
514,22,10,115.16452026367188,73.539249575,122.48521828651428,72.84193104505539,74.60188055038452
515,22,11,113.56568145751952,73.539249575,101.25115263462068,95.89279156923294,103.02295035123824
516,22,12,107.5889892578125,73.539249575,103.2859867811203,96.48395901918413,92.98132330179214
517,22,13,109.73271942138672,73.539249575,110.44989717006683,98.48347008228302,96.32220613956451
518,22,14,105.76376342773438,73.539249575,132.838175624609,106.22467720508575,111.77988141775133
519,22,15,113.36660766601562,73.539249575,135.71197831630707,137.58170303702354,125.25078615546228
520,22,16,114.7890625,73.539249575,117.60992431640624,112.32278323173524,112.31922006607056
521,22,17,113.11605834960938,73.539249575,121.12700021266936,150.18342530727386,143.2258734703064
522,22,18,127.55316162109376,73.539249575,145.38217067718506,132.19444632530212,146.58100986480713
523,22,19,136.3525390625,73.539249575,162.49037957191467,186.5234386920929,182.60779857635495
524,22,20,144.5989227294922,73.539249575,162.38589715957642,146.891217648983,164.1259259581566
525,22,21,139.8430633544922,73.539249575,161.58841478824615,159.2761014699936,187.74231934547424
526,22,22,132.748779296875,73.539249575,168.12293648719788,174.60025930404663,154.79303804039955
527,22,23,119.58790588378906,73.539249575,196.67407870292664,152.42870837450027,162.9792959690094
528,23,0,117.43404388427734,74.70000826425,200.1811661720276,154.9591588973999,147.7513964176178
529,23,1,116.9705810546875,74.70000826425,177.72654247283936,141.59763914346695,153.79222333431244
530,23,2,115.7609405517578,74.70000826425,175.03309655189514,153.90094876289368,137.68115830421448
531,23,3,118.06476593017578,74.70000826425,151.63163208961487,168.31070691347122,160.86594653129578
532,23,4,126.79016876220705,74.70000826425,160.6834979057312,141.26938319206238,135.21907210350037
533,23,5,129.5702362060547,74.70000826425,136.0688281059265,164.1701917052269,160.8003933429718
534,23,6,132.7118377685547,74.70000826425,176.97214257717133,176.14597253501415,160.55518355965614
535,23,7,153.44827270507812,74.70000826425,154.68485206365585,166.22454416751862,123.58004224300385
536,23,8,141.0929412841797,74.70000826425,137.89422297477722,97.92921984195708,109.84416449069975
537,23,9,118.4343719482422,74.70000826425,126.58955919742584,96.4604550600052,80.40893316268921
538,23,10,114.69171142578124,74.70000826425,119.61014783382416,77.60646098852158,87.72066622972488
539,23,11,97.76744842529295,74.70000826425,91.76200133562088,89.80261254310608,83.45533430576324
540,23,12,90.93610382080078,74.70000826425,94.72715866565704,50.60399490594864,67.4383037686348
541,23,13,88.77069854736328,74.70000826425,96.68537864089012,78.58656749129295,93.1828896701336
542,23,14,92.2454833984375,74.70000826425,109.43865728378296,91.1278546154499,95.54642809927464
543,23,15,95.48886108398438,74.70000826425,111.56367127597332,99.27750647068024,98.467773899436
544,23,16,94.48411560058594,74.70000826425,134.2405650615692,136.11357843875885,127.17075264453888
545,23,17,125.14613342285156,74.70000826425,119.28363692760468,118.73884391784668,129.71887516975403
546,23,18,110.41925048828124,74.70000826425,110.0646631717682,96.77549028396606,97.31595933437347
547,23,19,101.79149627685548,74.70000826425,119.1298440694809,122.3878083229065,118.67184591293336
548,23,20,110.0060806274414,74.70000826425,138.8376133441925,125.08370792865752,117.49746763706209
549,23,21,111.1946029663086,74.70000826425,134.98850059509277,106.79567337036131,112.46581768989564
550,23,22,88.72431182861328,74.70000826425,128.12285470962524,95.03830140829086,97.77612709999084
551,23,23,77.74539184570312,74.70000826425,120.21547436714172,82.59829461574554,98.807537317276
552,24,0,66.41785430908203,56.39540272062501,108.87098860740662,84.27866840362549,80.29536175727844
553,24,1,63.98500442504883,56.39540272062501,98.86854672431946,81.81313359737396,104.28695511817932
554,24,2,60.06720352172852,56.39540272062501,88.0012172460556,106.30650687217712,106.07898879051208
555,24,3,62.79791641235352,56.39540272062501,90.60781371593475,91.2813169658184,112.82044345140456
556,24,4,59.08634948730469,56.39540272062501,87.0714201927185,100.18267250061037,89.21796214580536
557,24,5,64.01773071289062,56.39540272062501,121.95144057273863,106.19388431310654,91.45147043466568
558,24,6,68.25397491455078,56.39540272062501,111.13269236683846,124.54570841789246,105.629286326468
559,24,7,86.65645599365234,56.39540272062501,122.59777998924255,125.73018616437912,114.9165712594986
560,24,8,105.38724517822266,56.39540272062501,106.63062831759451,91.89183759689332,89.87658056616783
561,24,9,90.8335418701172,56.39540272062501,95.86152303218842,89.6842514872551,91.5854988694191
562,24,10,89.93449401855469,56.39540272062501,110.39998495578766,69.47284227609634,88.92505046725273
563,24,11,90.8818359375,56.39540272062501,88.32295203208923,83.72344297170639,89.6827861070633
564,24,12,80.19158172607422,56.39540272062501,64.41075778007507,24.39798963069916,39.18912959098816
565,24,13,73.76071166992188,56.39540272062501,8.85922884941101,4.059327244758606,18.332122921943665
566,24,14,72.77177429199219,56.39540272062501,13.396687388420103,34.23138749599457,22.984766125679016
567,24,15,70.38574981689453,56.39540272062501,46.535620748996735,74.29857444763184,67.17335891723633
568,24,16,83.0906753540039,56.39540272062501,105.7706036567688,80.97953614592552,101.15366271138193
569,24,17,90.9791030883789,56.39540272062501,114.56325244903564,114.7404716014862,101.26490443944932
570,24,18,94.37159729003906,56.39540272062501,133.4436023235321,126.5683652162552,126.34468412399292
571,24,19,105.36032104492188,56.39540272062501,133.00327134132385,144.8451778292656,131.74593526124954
572,24,20,112.83186340332033,56.39540272062501,111.79353022575378,116.67917674779892,118.50224006175996
573,24,21,101.18798828125,56.39540272062501,142.04622054100037,119.88563013076782,124.93161204457284
574,24,22,103.86138916015624,56.39540272062501,157.5159068107605,128.32008528709412,124.61226785182951
575,24,23,101.3699188232422,56.39540272062501,167.2102119922638,150.95730170607567,118.32433903217316
576,25,0,88.19181823730469,67.16472042141667,149.66157817840576,115.10108584165572,127.04466581344604
577,25,1,90.26235961914062,67.16472042141667,148.27811670303345,120.51320973038672,126.16464948654176
578,25,2,86.21751403808594,67.16472042141667,119.61647546291351,120.93766272068024,119.41520345211028
579,25,3,87.0650405883789,67.16472042141667,124.98017966747284,132.71988081932068,119.90146708488464
580,25,4,87.45252990722656,67.16472042141667,105.30938923358916,125.06629550457,112.39517998695374
581,25,5,89.2088623046875,67.16472042141667,131.86736869812012,121.69755405187608,103.85856807231904
582,25,6,91.23916625976562,67.16472042141667,116.9345017373562,113.91746079921722,104.96133533120155
583,25,7,104.30557250976562,67.16472042141667,137.18696331977844,138.6384893655777,116.13921692967416
584,25,8,117.11932373046876,67.16472042141667,139.11495172977448,117.96469993889332,99.31930500268936
585,25,9,109.92534637451172,67.16472042141667,131.48937261104584,116.77010878920557,108.65323579311372
586,25,10,105.2246551513672,67.16472042141667,130.07680583000183,121.457214102149,115.75149524211884
587,25,11,104.00847625732422,67.16472042141667,144.53570067882538,113.30013810098173,109.76702296733856
588,25,12,114.56968688964844,67.16472042141667,124.19291186332704,100.07116839289664,81.49042797088623
589,25,13,98.92432403564452,67.16472042141667,129.02665865421295,83.00438007712364,99.363856472075
590,25,14,98.26180267333984,67.16472042141667,107.3696962594986,108.58547788858414,105.54665994644164
591,25,15,100.9314422607422,67.16472042141667,119.95201969146729,122.53391593694688,131.40006330609322
592,25,16,106.26789855957033,67.16472042141667,111.27817010879517,93.52927958965302,116.79294204711914
593,25,17,101.52433776855467,67.16472042141667,103.30893898010254,122.50491654872894,118.76481652259828
594,25,18,102.7069320678711,67.16472042141667,107.7630294561386,91.70961701869965,111.84547019004822
595,25,19,100.61721801757812,67.16472042141667,119.45531582832336,94.24530243873596,113.62467789649963
596,25,20,90.15088653564452,67.16472042141667,151.79761517047882,108.9462674856186,125.20938467979433
597,25,21,92.6993179321289,67.16472042141667,127.11210536956789,82.82889103889465,109.24243038892746
598,25,22,84.56390380859375,67.16472042141667,117.5975625514984,94.76569950580596,95.28351843357086
599,25,23,72.5091323852539,67.16472042141667,103.36989879608154,95.27059483528136,91.27053111791612
600,26,0,70.00183868408203,43.94522550337499,97.88404893875122,88.48042058944702,92.74188601970673
601,26,1,67.3309097290039,43.94522550337499,127.14181303977966,90.02270781993866,86.37853732705116
602,26,2,63.27773666381836,43.94522550337499,139.29800927639008,105.0523155927658,71.53473651409149
603,26,3,65.72559356689453,43.94522550337499,120.04812562465668,112.96790206432344,63.79149502515793
604,26,4,67.17642211914062,43.94522550337499,103.4350163936615,113.81342977285384,100.65023350715636
605,26,5,77.95738983154297,43.94522550337499,136.2904450893402,102.06609523296356,111.07481098175047
606,26,6,98.28549194335938,43.94522550337499,105.38453882932664,94.42812265455724,74.83281597495079
607,26,7,89.19570922851562,43.94522550337499,34.530969083309174,56.845722794532776,63.77828919887543
