cooling demand,cooling electricity consumption,heating electricity consumption,dhw demand,dhw electricity consumption,dhw storage electricity consumption,positive dhw storage electricity consumption,negative dhw storage electricity consumption,electrical storage electricity consumption,positive electrical storage electricity consumption,negative electrical storage electricity consumption,energy from cooling device,energy from dhw device,energy from dhw device to dhw storage,energy from dhw storage,energy from electrical storage,energy from heating device,energy to electrical storage,energy to non shiftable load,net electricity consumption,positive net electricity consumption,negative net electricity consumption,net electricity consumption without storage,net electricity consumption without storage and pv,net electricity consumption without storage and partial load,net electricity consumption without storage and partial load and pv,non shiftable load,solar generation
69.459305,19.194689,0.0,5.4111743,5.70522,0.0,0.0,0.0,0.0,0.0,0.0,69.459305,0.0,0.0,0.0,0.0,0.0,0.0,17.071554,41.97147,41.97147,0.0,41.971462,41.971462,49.160614,49.160614,17.071554,0.0
58.952816,15.045427,0.23541634,3.909047,4.125535,0.0,0.0,0.0,0.0,0.0,0.0,58.952816,0.0,0.0,0.0,0.0,0.92570484,0.0,12.819331,32.22571,32.22571,0.0,32.22571,32.22571,34.359264,34.359264,12.819331,0.0
41.177414,11.054213,0.10250268,4.7221494,4.988249,0.0,0.0,0.0,0.0,0.0,0.0,41.177414,0.0,0.0,0.0,0.0,0.35307765,0.0,11.466065,27.61103,27.61103,0.0,27.611029,27.611029,30.439217,30.439217,11.466065,0.0
24.937813,6.7409453,0.0,0.43975714,0.46170208,0.0,0.0,0.0,0.0,0.0,0.0,24.937813,0.0,0.0,0.0,0.0,0.0,0.0,11.110666,18.313313,18.313313,0.0,18.313313,18.313313,24.046486,24.046486,11.110666,0.0
33.36534,8.538933,0.0,2.1213732,2.263585,0.0,0.0,0.0,0.0,0.0,0.0,33.36534,0.0,0.0,0.0,0.0,0.0,0.0,11.050328,21.852846,21.852846,0.0,21.852848,21.852848,25.524027,25.524027,11.050328,0.0
31.723799,7.8513637,0.0,1.210152,1.2585384,0.0,0.0,0.0,0.0,0.0,0.0,31.723799,0.0,0.0,0.0,0.0,0.0,0.0,11.004049,20.11395,20.11395,0.0,20.11395,20.11395,24.009626,24.009626,11.004049,0.0
27.118431,7.2075458,0.0,2.572643,2.7917476,0.0,0.0,0.0,0.0,0.0,0.0,27.118431,0.0,0.0,0.0,0.0,0.0,0.0,11.171871,21.171167,21.171167,0.0,21.171165,21.171165,25.264399,25.264399,11.171871,0.0
21.592924,5.559525,0.0,3.3349974,3.533129,0.0,0.0,0.0,0.0,0.0,0.0,21.592924,0.0,0.0,0.0,0.0,0.0,0.0,13.187209,22.279865,22.279865,0.0,22.279863,22.279863,27.52293,27.52293,13.187209,0.0
30.082832,7.296906,0.0,3.1278667,3.2723856,0.0,0.0,0.0,0.0,0.0,0.0,30.082832,0.0,0.0,0.0,0.0,0.0,0.0,16.650139,20.131441,20.131441,0.0,20.131443,27.219433,24.822147,31.910135,16.650139,-7.0879884
34.120728,9.1292095,0.0,7.364215,7.816137,0.0,0.0,0.0,0.0,0.0,0.0,34.120728,0.0,0.0,0.0,0.0,0.0,0.0,17.252346,9.839316,9.839316,0.0,9.839317,34.197693,15.038978,39.397354,17.252346,-24.358376
31.425339,9.367277,1.8206058,9.644217,10.193754,0.0,0.0,0.0,0.0,0.0,0.0,31.425339,0.0,0.0,0.0,0.0,7.8049355,0.0,18.463943,-16.322779,0.0,-16.322779,-16.322779,39.84558,-8.492325,47.676033,18.463943,-56.16836
40.567,14.264449,1.0475656,6.9756293,7.2878227,0.0,0.0,0.0,0.0,0.0,0.0,40.567,0.0,0.0,0.0,0.0,5.4709983,0.0,24.116735,-48.767876,0.0,-48.767876,-48.76788,46.716568,-37.56251,57.921944,24.116735,-95.48445
56.239567,20.402401,0.21640593,5.407793,5.7549715,0.0,0.0,0.0,0.0,0.0,0.0,56.239567,0.0,0.0,0.0,0.0,1.2017651,0.0,24.796408,-70.083084,0.0,-70.083084,-70.08308,51.17019,-62.749092,58.50418,24.796408,-121.253265
65.601715,24.034023,0.7809281,3.0198174,3.108597,0.0,0.0,0.0,0.0,0.0,0.0,65.601715,0.0,0.0,0.0,0.0,4.628508,0.0,24.540623,-84.9906,0.0,-84.9906,-84.990616,52.464172,-76.88337,60.571415,24.540623,-137.45477
69.72591,26.05301,0.0,6.152634,6.2980337,0.0,0.0,0.0,0.0,0.0,0.0,69.72591,0.0,0.0,0.0,0.0,0.0,0.0,19.68059,-99.31105,0.0,-99.31105,-99.31105,52.03164,-88.5468,62.79589,19.68059,-151.34268
71.94319,28.263853,0.0,4.0256596,4.2321205,0.0,0.0,0.0,0.0,0.0,0.0,71.94319,0.0,0.0,0.0,0.0,0.0,0.0,19.622015,-105.96898,0.0,-105.96898,-105.96899,52.11799,-93.14647,64.9405,19.622015,-158.08698
87.58885,35.857574,0.0,1.3848139,1.4566942,0.0,0.0,0.0,0.0,0.0,0.0,87.58885,0.0,0.0,0.0,0.0,0.0,0.0,20.49685,-99.55477,0.0,-99.55477,-99.55477,57.81111,-84.015175,73.35071,20.49685,-157.36589
100.92667,38.213276,0.0,1.9064952,2.0018356,0.0,0.0,0.0,0.0,0.0,0.0,100.92667,0.0,0.0,0.0,0.0,0.0,0.0,24.291214,-70.17957,0.0,-70.17957,-70.17958,64.50632,-60.563023,74.12289,24.291214,-134.68591
100.004524,36.342884,1.0226276,6.1077857,6.4664717,0.0,0.0,0.0,0.0,0.0,0.0,100.004524,0.0,0.0,0.0,0.0,6.0172496,0.0,24.895292,-11.098971,0.0,-11.098971,-11.098969,68.72727,-5.771494,74.05475,24.895292,-79.82624
69.01929,26.910486,0.41490406,2.3745277,2.533017,0.0,0.0,0.0,0.0,0.0,0.0,69.01929,0.0,0.0,0.0,0.0,2.6657035,0.0,33.113888,-10.149293,0.0,-10.149293,-10.149292,62.972294,14.287827,87.40942,33.113888,-73.12158
96.04628,34.73051,0.0,2.9546256,3.1086974,0.0,0.0,0.0,0.0,0.0,0.0,96.04628,0.0,0.0,0.0,0.0,0.0,0.0,21.392334,20.95035,20.95035,0.0,20.95035,59.23154,28.268513,66.54971,21.392334,-38.281197
74.840034,26.371807,0.77919567,8.927258,9.45534,0.0,0.0,0.0,0.0,0.0,0.0,74.840034,0.0,0.0,0.0,0.0,4.069414,0.0,25.038157,56.563198,56.563198,0.0,56.5632,61.6445,66.15758,71.23888,25.038157,-5.0813036
68.77156,22.920172,0.0,5.706621,6.089082,0.0,0.0,0.0,0.0,0.0,0.0,68.77156,0.0,0.0,0.0,0.0,0.0,0.0,22.487644,51.4969,51.4969,0.0,51.4969,51.4969,61.35178,61.35178,22.487644,0.0
67.995804,21.879276,0.0,5.6297674,6.011227,0.0,0.0,0.0,0.0,0.0,0.0,67.995804,0.0,0.0,0.0,0.0,0.0,0.0,36.047085,63.937588,63.937588,0.0,63.937588,63.937588,70.46202,70.46202,36.047085,0.0
78.958725,22.579174,0.0,2.9378197,3.120821,0.0,0.0,0.0,0.0,0.0,0.0,78.958725,0.0,0.0,0.0,0.0,0.0,0.0,17.86572,43.565712,43.565712,0.0,43.565712,43.565712,44.542522,44.542522,17.86572,0.0
52.510494,13.940615,0.0,2.3229673,2.4675405,0.0,0.0,0.0,0.0,0.0,0.0,52.510494,0.0,0.0,0.0,0.0,0.0,0.0,12.187488,28.59564,28.59564,0.0,28.595644,28.595644,33.3463,33.3463,12.187488,0.0
50.936295,12.792016,0.0,0.74447054,0.77969825,0.0,0.0,0.0,0.0,0.0,0.0,50.936295,0.0,0.0,0.0,0.0,0.0,0.0,11.3512745,24.922987,24.922987,0.0,24.922987,24.922987,28.45943,28.45943,11.3512745,0.0
30.180567,8.019697,0.0,0.9815569,1.0444257,0.0,0.0,0.0,0.0,0.0,0.0,30.180567,0.0,0.0,0.0,0.0,0.0,0.0,11.095636,20.159761,20.159761,0.0,20.15976,20.15976,26.332613,26.332613,11.095636,0.0
40.51451,9.543529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.51451,0.0,0.0,0.0,0.0,0.0,0.0,11.00129,20.544817,20.544817,0.0,20.544819,20.544819,21.043018,21.043018,11.00129,0.0
22.026886,5.266654,0.0,1.239149,1.3015367,0.0,0.0,0.0,0.0,0.0,0.0,22.026886,0.0,0.0,0.0,0.0,0.0,0.0,10.927902,17.496094,17.496094,0.0,17.496094,17.496094,21.873333,21.873333,10.927902,0.0
26.897709,6.373762,0.0,4.5533276,4.822468,0.0,0.0,0.0,0.0,0.0,0.0,26.897709,0.0,0.0,0.0,0.0,0.0,0.0,11.511005,22.707235,22.707235,0.0,22.707235,22.707235,25.833893,25.833893,11.511005,0.0
21.545694,5.1633663,0.0,3.887529,4.0876102,0.0,0.0,0.0,0.0,0.0,0.0,21.545694,0.0,0.0,0.0,0.0,0.0,0.0,18.45775,27.708725,27.708725,0.0,27.708727,27.708727,31.72303,31.72303,18.45775,0.0
24.840559,5.8425837,0.2350125,5.034766,5.319709,0.0,0.0,0.0,0.0,0.0,0.0,24.840559,0.0,0.0,0.0,0.0,0.75801367,0.0,19.314636,23.946737,23.946737,0.0,23.946737,30.71194,28.291512,35.056717,19.314636,-6.765204
28.955683,7.43122,0.0,5.210379,5.5075145,0.0,0.0,0.0,0.0,0.0,0.0,28.955683,0.0,0.0,0.0,0.0,0.0,0.0,17.46438,3.6883163,3.6883163,0.0,3.6883159,30.403116,9.685576,36.400375,17.46438,-26.7148
35.690823,10.845017,1.8489891,4.968504,5.3202906,0.0,0.0,0.0,0.0,0.0,0.0,35.690823,0.0,0.0,0.0,0.0,8.147767,0.0,22.071781,-19.672142,0.0,-19.672142,-19.672142,40.08608,-11.993779,47.764442,22.071781,-59.75822
46.73362,15.319548,0.0,8.380879,8.781405,0.0,0.0,0.0,0.0,0.0,0.0,46.73362,0.0,0.0,0.0,0.0,0.0,0.0,28.718023,-45.20868,0.0,-45.20868,-45.208683,52.81898,-33.262184,64.76548,28.718023,-98.02766
59.144794,20.409674,0.0,5.9089785,6.24759,0.0,0.0,0.0,0.0,0.0,0.0,59.144794,0.0,0.0,0.0,0.0,0.0,0.0,33.760452,-74.51738,0.0,-74.51738,-74.51737,60.417713,-62.967907,71.967186,33.760452,-134.93509
71.9002,25.341171,1.1577734,4.3210535,4.570764,0.0,0.0,0.0,0.0,0.0,0.0,71.9002,0.0,0.0,0.0,0.0,6.296406,0.0,21.965916,-103.49339,0.0,-103.49339,-103.49339,53.03562,-100.75739,55.771626,21.965916,-156.52902
56.00238,21.59955,0.62021697,2.4553132,2.5667377,0.0,0.0,0.0,0.0,0.0,0.0,56.00238,0.0,0.0,0.0,0.0,3.975233,0.0,24.468466,-111.370674,0.0,-111.370674,-111.370674,49.254974,-99.79463,60.831017,24.468466,-160.62564
72.88168,28.49353,0.55955726,6.003107,6.367753,0.0,0.0,0.0,0.0,0.0,0.0,72.88168,0.0,0.0,0.0,0.0,3.7677367,0.0,18.042862,-115.915695,0.0,-115.915695,-115.915695,53.463703,-108.80789,60.5715,18.042862,-169.3794
86.24894,32.910107,0.0,3.651735,3.803683,0.0,0.0,0.0,0.0,0.0,0.0,86.24894,0.0,0.0,0.0,0.0,0.0,0.0,18.04563,-104.23534,0.0,-104.23534,-104.235344,54.75942,-99.06208,59.932682,18.04563,-158.99477
92.40589,37.47618,0.0,4.8835983,5.1873913,0.0,0.0,0.0,0.0,0.0,0.0,92.40589,0.0,0.0,0.0,0.0,0.0,0.0,27.173893,-70.17318,0.0,-70.17318,-70.17318,69.83746,-55.692215,84.31843,27.173893,-140.01064
123.574936,42.103275,0.0,2.4548397,2.567475,0.0,0.0,0.0,0.0,0.0,0.0,123.574936,0.0,0.0,0.0,0.0,0.0,0.0,20.626995,-29.921225,0.0,-29.921225,-29.921227,65.29774,-27.187025,68.03194,20.626995,-95.21897
88.541565,31.115774,0.0,5.5245233,5.8923388,0.0,0.0,0.0,0.0,0.0,0.0,88.541565,0.0,0.0,0.0,0.0,0.0,0.0,24.230095,-22.1492,0.0,-22.1492,-22.149202,61.23821,-5.94108,77.446335,24.230095,-83.38741
85.72965,27.671833,0.0,2.0460076,2.1763685,0.0,0.0,0.0,0.0,0.0,0.0,85.72965,0.0,0.0,0.0,0.0,0.0,0.0,27.85297,15.737592,15.737592,0.0,15.737591,57.70117,26.757217,68.720795,27.85297,-41.96358
66.50596,21.972195,0.9714397,9.422153,10.055773,0.0,0.0,0.0,0.0,0.0,0.0,66.50596,0.0,0.0,0.0,0.0,4.5879626,0.0,23.791792,49.568096,49.568096,0.0,49.5681,56.791195,58.96476,66.18786,23.791792,-7.2230973
73.71014,21.665924,0.0,3.832285,4.0696983,0.0,0.0,0.0,0.0,0.0,0.0,73.71014,0.0,0.0,0.0,0.0,0.0,0.0,23.732677,49.468296,49.468296,0.0,49.4683,49.4683,53.73962,53.73962,23.732677,0.0
62.820915,17.567963,0.0,3.9173117,4.098977,0.0,0.0,0.0,0.0,0.0,0.0,62.820915,0.0,0.0,0.0,0.0,0.0,0.0,27.70495,49.371895,49.371895,0.0,49.37189,49.37189,58.25808,58.25808,27.70495,0.0
47.810925,13.726449,0.0,4.1233726,4.4467235,0.0,0.0,0.0,0.0,0.0,0.0,47.810925,0.0,0.0,0.0,0.0,0.0,0.0,24.076818,42.24999,42.24999,0.0,42.24999,42.24999,52.358932,52.358932,24.076818,0.0
48.581127,12.492982,0.0,1.7541689,1.8591899,0.0,0.0,0.0,0.0,0.0,0.0,48.581127,0.0,0.0,0.0,0.0,0.0,0.0,15.856627,30.208794,30.208794,0.0,30.208796,30.208796,34.729748,34.729748,15.856627,0.0
35.84712,8.977234,0.20783179,0.62480515,0.6551271,0.0,0.0,0.0,0.0,0.0,0.0,35.84712,0.0,0.0,0.0,0.0,0.7949418,0.0,12.922202,22.762394,22.762394,0.0,22.762396,22.762396,30.751793,30.751793,12.922202,0.0
33.459972,8.369052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.459972,0.0,0.0,0.0,0.0,0.0,0.0,11.458181,19.827234,19.827234,0.0,19.827232,19.827232,27.075222,27.075222,11.458181,0.0
39.619946,10.116347,0.42933735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.619946,0.0,0.0,0.0,0.0,1.6311276,0.0,11.073519,21.619207,21.619207,0.0,21.619205,21.619205,22.287577,22.287577,11.073519,0.0
24.505066,5.919732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.505066,0.0,0.0,0.0,0.0,0.0,0.0,11.033151,16.952883,16.952883,0.0,16.952883,16.952883,20.757437,20.757437,11.033151,0.0
26.249968,6.01276,0.0,0.21168321,0.22560933,0.0,0.0,0.0,0.0,0.0,0.0,26.249968,0.0,0.0,0.0,0.0,0.0,0.0,12.484169,18.722538,18.722538,0.0,18.72254,18.72254,21.432114,21.432114,12.484169,0.0
25.881178,6.057618,0.0,1.5284365,1.6264749,0.0,0.0,0.0,0.0,0.0,0.0,25.881178,0.0,0.0,0.0,0.0,0.0,0.0,20.2068,27.890892,27.890892,0.0,27.890892,27.890892,30.756725,30.756725,20.2068,0.0
17.177296,4.137187,0.49716806,12.959749,13.898476,0.0,0.0,0.0,0.0,0.0,0.0,17.177296,0.0,0.0,0.0,0.0,1.6116861,0.0,22.883633,34.691605,34.691605,0.0,34.691605,41.416462,42.935387,49.660255,22.883633,-6.7248607
28.418747,7.4682574,0.16834526,9.228564,9.820846,0.0,0.0,0.0,0.0,0.0,0.0,28.418747,0.0,0.0,0.0,0.0,0.64555013,0.0,16.765049,12.350838,12.350838,0.0,12.350838,34.222496,18.844091,40.71575,16.765049,-21.871658
32.121487,9.025085,2.271562,4.8028445,5.0519304,0.0,0.0,0.0,0.0,0.0,0.0,32.121487,0.0,0.0,0.0,0.0,9.284764,0.0,19.131674,-18.691542,0.0,-18.691542,-18.691542,35.48025,-13.811743,40.36005,19.131674,-54.17179
31.68701,10.238732,1.3400503,8.666185,9.027896,0.0,0.0,0.0,0.0,0.0,0.0,31.68701,0.0,0.0,0.0,0.0,6.3106327,0.0,22.75233,-45.98382,0.0,-45.98382,-45.983818,43.35901,-34.3571,54.985725,22.75233,-89.342834
47.8145,16.541117,0.40905225,5.199459,5.524665,0.0,0.0,0.0,0.0,0.0,0.0,47.8145,0.0,0.0,0.0,0.0,2.1363094,0.0,19.359495,-74.1832,0.0,-74.1832,-74.1832,41.834328,-64.53683,51.4807,19.359495,-116.01753
54.029858,19.582985,0.09354705,6.247593,6.626431,0.0,0.0,0.0,0.0,0.0,0.0,54.029858,0.0,0.0,0.0,0.0,0.5504408,0.0,25.299307,-98.744804,0.0,-98.744804,-98.74482,51.602272,-90.61095,59.73614,25.299307,-150.34709
60.438557,22.18461,0.0,3.9110785,4.1334767,0.0,0.0,0.0,0.0,0.0,0.0,60.438557,0.0,0.0,0.0,0.0,0.0,0.0,23.763245,-103.49557,0.0,-103.49557,-103.49557,50.081337,-95.39798,58.178917,23.763245,-153.5769
71.330414,25.367174,0.0,2.1046588,2.2135305,0.0,0.0,0.0,0.0,0.0,0.0,71.330414,0.0,0.0,0.0,0.0,0.0,0.0,20.350697,-114.75896,0.0,-114.75896,-114.75896,47.9314,-108.51318,54.17718,20.350697,-162.69037
70.592384,26.853056,0.0,2.639805,2.7918687,0.0,0.0,0.0,0.0,0.0,0.0,70.592384,0.0,0.0,0.0,0.0,0.0,0.0,19.89324,-100.57993,0.0,-100.57993,-100.579926,49.538162,-82.24381,67.874275,19.89324,-150.11809
87.0034,31.880457,0.0,6.0667987,6.484598,0.0,0.0,0.0,0.0,0.0,0.0,87.0034,0.0,0.0,0.0,0.0,0.0,0.0,34.246902,-23.789635,0.0,-23.789635,-23.789637,72.61195,-16.900988,79.5006,34.246902,-96.401596
66.46308,23.835964,0.0,3.5579214,3.724328,0.0,0.0,0.0,0.0,0.0,0.0,66.46308,0.0,0.0,0.0,0.0,0.0,0.0,33.97234,-52.050613,0.0,-52.050613,-52.050613,61.532627,-35.1311,78.45215,33.97234,-113.583244
109.99539,31.26578,0.0,2.6062648,2.7588592,0.0,0.0,0.0,0.0,0.0,0.0,109.99539,0.0,0.0,0.0,0.0,0.0,0.0,21.330166,3.6819386,3.6819386,0.0,3.6819386,55.354805,-0.62944686,51.043423,21.330166,-51.672867
57.078568,17.078503,0.0,5.3781977,5.7821145,0.0,0.0,0.0,0.0,0.0,0.0,57.078568,0.0,0.0,0.0,0.0,0.0,0.0,26.46071,16.899626,16.899626,0.0,16.899626,49.321327,30.95849,63.380188,26.46071,-32.4217
69.61133,20.817791,0.0,5.229221,5.603573,0.0,0.0,0.0,0.0,0.0,0.0,69.61133,0.0,0.0,0.0,0.0,0.0,0.0,23.037573,43.195004,43.195004,0.0,43.195,49.458942,54.702106,60.96605,23.037573,-6.26394
75.726906,22.657978,0.0,3.192202,3.3542886,0.0,0.0,0.0,0.0,0.0,0.0,75.726906,0.0,0.0,0.0,0.0,0.0,0.0,24.666815,50.67908,50.67908,0.0,50.67908,50.67908,54.31726,54.31726,24.666815,0.0
72.36976,19.671759,0.0,5.5493736,5.848765,0.0,0.0,0.0,0.0,0.0,0.0,72.36976,0.0,0.0,0.0,0.0,0.0,0.0,28.789812,54.310337,54.310337,0.0,54.310337,54.310337,57.376972,57.376972,28.789812,0.0
41.715916,11.067233,0.0,5.5205555,5.8572526,0.0,0.0,0.0,0.0,0.0,0.0,41.715916,0.0,0.0,0.0,0.0,0.0,0.0,19.434189,36.35868,36.35868,0.0,36.358677,36.358677,45.407703,45.407703,19.434189,0.0
45.33748,11.8276615,0.0,0.70290273,0.74552196,0.0,0.0,0.0,0.0,0.0,0.0,45.33748,0.0,0.0,0.0,0.0,0.0,0.0,11.980325,24.553507,24.553507,0.0,24.553507,24.553507,28.692438,28.692438,11.980325,0.0
40.791843,10.021017,0.0,0.29354122,0.306432,0.0,0.0,0.0,0.0,0.0,0.0,40.791843,0.0,0.0,0.0,0.0,0.0,0.0,11.281546,21.608994,21.608994,0.0,21.608994,21.608994,26.591175,26.591175,11.281546,0.0
35.76634,8.695524,0.0,0.47423583,0.5194106,0.0,0.0,0.0,0.0,0.0,0.0,35.76634,0.0,0.0,0.0,0.0,0.0,0.0,11.1285,20.343437,20.343437,0.0,20.343435,20.343435,25.165674,25.165674,11.1285,0.0
27.880114,7.042849,0.0,0.11182964,0.12274961,0.0,0.0,0.0,0.0,0.0,0.0,27.880114,0.0,0.0,0.0,0.0,0.0,0.0,11.063148,18.228745,18.228745,0.0,18.228746,18.228746,22.709476,22.709476,11.063148,0.0
27.027573,6.6900787,0.0,0.30952883,0.32708436,0.0,0.0,0.0,0.0,0.0,0.0,27.027573,0.0,0.0,0.0,0.0,0.0,0.0,11.00218,18.019344,18.019344,0.0,18.019342,18.019342,22.213612,22.213612,11.00218,0.0
17.813158,4.136448,0.0,0.3586554,0.380127,0.0,0.0,0.0,0.0,0.0,0.0,17.813158,0.0,0.0,0.0,0.0,0.0,0.0,11.626911,16.143484,16.143484,0.0,16.143486,16.143486,21.65513,21.65513,11.626911,0.0
25.187273,6.014135,0.0,2.6343603,2.7611525,0.0,0.0,0.0,0.0,0.0,0.0,25.187273,0.0,0.0,0.0,0.0,0.0,0.0,11.836566,20.611855,20.611855,0.0,20.611853,20.611853,23.931732,23.931732,11.836566,0.0
20.83567,5.2728806,0.0,8.557409,8.997557,0.0,0.0,0.0,0.0,0.0,0.0,20.83567,0.0,0.0,0.0,0.0,0.0,0.0,16.21117,23.534119,23.534119,0.0,23.534122,30.481606,29.799734,36.747215,16.21117,-6.947485
31.34924,8.198934,0.18048896,3.372449,3.5673633,0.0,0.0,0.0,0.0,0.0,0.0,31.34924,0.0,0.0,0.0,0.0,0.73442405,0.0,19.747528,11.022366,11.022366,0.0,11.022366,31.694315,15.286057,35.958008,19.747528,-20.67195
34.339687,9.445236,0.0,5.35439,5.6321363,0.0,0.0,0.0,0.0,0.0,0.0,34.339687,0.0,0.0,0.0,0.0,0.0,0.0,20.858557,-8.810083,0.0,-8.810083,-8.810083,35.935932,-3.5201497,41.225864,20.858557,-44.746014
36.0112,10.341187,0.11544483,8.31021,8.652498,0.0,0.0,0.0,0.0,0.0,0.0,36.0112,0.0,0.0,0.0,0.0,0.49312878,0.0,31.918287,-20.003677,0.0,-20.003677,-20.00368,51.027412,-8.960144,62.070953,31.918287,-71.0311
45.333263,15.020358,0.0,3.1386738,3.2632968,0.0,0.0,0.0,0.0,0.0,0.0,45.333263,0.0,0.0,0.0,0.0,0.0,0.0,24.038034,-49.399002,0.0,-49.399002,-49.399,42.32169,-39.708054,52.012634,24.038034,-91.720695
61.656418,20.072786,0.58380836,10.403526,10.83547,0.0,0.0,0.0,0.0,0.0,0.0,61.656418,0.0,0.0,0.0,0.0,2.951396,0.0,26.211735,-64.45124,0.0,-64.45124,-64.45124,57.7038,-59.92772,62.227314,26.211735,-122.15503
63.22678,20.581495,0.061268073,2.232821,2.3394046,0.0,0.0,0.0,0.0,0.0,0.0,63.22678,0.0,0.0,0.0,0.0,0.29827905,0.0,27.416288,-94.90607,0.0,-94.90607,-94.90608,50.398453,-91.16177,54.142754,27.416288,-145.30453
67.471344,21.340214,0.0,2.5986025,2.7943478,0.0,0.0,0.0,0.0,0.0,0.0,67.471344,0.0,0.0,0.0,0.0,0.0,0.0,36.66432,-76.75266,0.0,-76.75266,-76.75266,60.79888,-71.03814,66.513405,36.66432,-137.55154
48.824894,12.53105,0.0,6.3042545,6.7551985,0.0,0.0,0.0,0.0,0.0,0.0,48.824894,0.0,0.0,0.0,0.0,0.0,0.0,20.345774,-76.20593,0.0,-76.20593,-76.205925,39.632023,-67.66057,48.177383,20.345774,-115.837944
33.58842,9.988662,0.0,5.1662464,5.452985,0.0,0.0,0.0,0.0,0.0,0.0,33.58842,0.0,0.0,0.0,0.0,0.0,0.0,28.110077,-73.94378,0.0,-73.94378,-73.94378,43.551727,-56.11221,61.383293,28.110077,-117.49551
58.04154,18.206516,0.0,4.5109982,4.847247,0.0,0.0,0.0,0.0,0.0,0.0,58.04154,0.0,0.0,0.0,0.0,0.0,0.0,20.408268,-69.00863,0.0,-69.00863,-69.00864,43.462032,-56.129414,56.34126,20.408268,-112.47067
71.331345,25.031185,0.0,11.672981,12.531322,0.0,0.0,0.0,0.0,0.0,0.0,71.331345,0.0,0.0,0.0,0.0,0.0,0.0,27.30854,-11.723221,0.0,-11.723221,-11.723219,64.87105,0.6158743,77.210144,27.30854,-76.59427
90.45813,28.900023,0.0,7.124948,7.616702,0.0,0.0,0.0,0.0,0.0,0.0,90.45813,0.0,0.0,0.0,0.0,0.0,0.0,25.484432,19.897636,19.897636,0.0,19.897636,62.001156,23.62973,65.733246,25.484432,-42.10352
85.0742,25.884281,0.0,8.306565,8.885894,0.0,0.0,0.0,0.0,0.0,0.0,85.0742,0.0,0.0,0.0,0.0,0.0,0.0,25.310507,53.063698,53.063698,0.0,53.0637,60.08068,54.11718,61.134163,25.310507,-7.016981
53.47103,15.59187,0.0,7.6311083,8.150272,0.0,0.0,0.0,0.0,0.0,0.0,53.47103,0.0,0.0,0.0,0.0,0.0,0.0,21.90734,45.64948,45.64948,0.0,45.649487,45.649487,52.6837,52.6837,21.90734,0.0
41.497353,11.496916,0.0,5.07512,5.3464556,0.0,0.0,0.0,0.0,0.0,0.0,41.497353,0.0,0.0,0.0,0.0,0.0,0.0,30.888222,47.731594,47.731594,0.0,47.73159,47.73159,55.487194,55.487194,30.888222,0.0
41.212112,10.820376,0.11960492,2.1293435,2.2278218,0.0,0.0,0.0,0.0,0.0,0.0,41.212112,0.0,0.0,0.0,0.0,0.48031378,0.0,16.4947,29.662502,29.662502,0.0,29.662502,29.662502,35.185417,35.185417,16.4947,0.0
51.201164,12.499383,0.0,1.9438688,2.0252602,0.0,0.0,0.0,0.0,0.0,0.0,51.201164,0.0,0.0,0.0,0.0,0.0,0.0,12.739634,27.264277,27.264277,0.0,27.264277,27.264277,29.75796,29.75796,12.739634,0.0
27.953077,6.981869,0.124377355,1.1946529,1.2554537,0.0,0.0,0.0,0.0,0.0,0.0,27.953077,0.0,0.0,0.0,0.0,0.41764614,0.0,21.548365,29.91007,29.91007,0.0,29.910067,29.910067,38.92687,38.92687,21.548365,0.0
40.714863,9.777422,0.0,1.3960431,1.4475644,0.0,0.0,0.0,0.0,0.0,0.0,40.714863,0.0,0.0,0.0,0.0,0.0,0.0,11.083338,22.308327,22.308327,0.0,22.308325,22.308325,25.371658,25.371658,11.083338,0.0
20.698317,4.8804355,0.0,0.1892851,0.20212571,0.0,0.0,0.0,0.0,0.0,0.0,20.698317,0.0,0.0,0.0,0.0,0.0,0.0,11.012785,16.095345,16.095345,0.0,16.095346,16.095346,21.03959,21.03959,11.012785,0.0
25.611034,5.7210627,0.0,0.31361884,0.33189377,0.0,0.0,0.0,0.0,0.0,0.0,25.611034,0.0,0.0,0.0,0.0,0.0,0.0,11.005236,17.058193,17.058193,0.0,17.058191,17.058191,20.349531,20.349531,11.005236,0.0
18.792412,4.2312226,0.0,0.42454135,0.4659971,0.0,0.0,0.0,0.0,0.0,0.0,18.792412,0.0,0.0,0.0,0.0,0.0,0.0,11.144436,15.841656,15.841656,0.0,15.841656,15.841656,19.525833,19.525833,11.144436,0.0
19.88958,4.2150874,0.8927008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.88958,0.0,0.0,0.0,0.0,2.8768227,0.0,11.555743,16.663532,16.663532,0.0,16.66353,16.66353,19.478447,19.478447,11.555743,0.0
13.144637,3.2189698,0.19015294,0.74882555,0.7863533,0.0,0.0,0.0,0.0,0.0,0.0,13.144637,0.0,0.0,0.0,0.0,0.64443845,0.0,13.297959,10.607397,10.607397,0.0,10.607397,17.493435,15.564606,22.450644,13.297959,-6.886038
